origen,unidades,sku,ahorro_de,ahorro_cargo_fijo,ahorro_envio,supuesto,producto,precio_unidad,precio_suelto,ahorro_ml,descuento_que_banca,tope_marca,marca,descuento,limita,tipo_publicacion,precio_kit_sugerido,motivo,vendidas,item,user_product,crear_kit
multipack,4,CR0020000049030,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Grifo Ducha Aqualaf Premium Con Transferencia - Lamy Cromo G,175522.0,702088.0,22923.0,0.0391,0.25,Aqualaf,0.0391,la economía del kit,gold_special,674601.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),10,MLA1139553435,MLAU226051230,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU226051230
multipack,4,CR0020000036041,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Grifo De Ducha Aqualaf Ecco Monocomando Embutido Redondo Gri,144656.2,578624.8,22923.0,0.0475,0.25,Aqualaf,0.0475,la economía del kit,gold_pro,551138.07,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),10,MLA2055515678,MLAU3085040151,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3085040151
multipack,4,CR01600000000CPX2100 + CR01600000CHMG30UT17,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Pistola Suprabond Px 2100 + Barras Ultrantransparentes 500g ,132235.0,528940.0,22923.0,0.052,0.15,Suprabond,0.052,la economía del kit,gold_pro,501453.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),10,MLA1139047496,MLAU224862601,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU224862601
multipack,4,CR01600000000CPHXB10,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Pistola Encoladora Suprabond Inalámbrica 10w Base + Barras A,85362.0,341448.0,22923.0,0.0923,0.15,Suprabond,0.0923,la economía del kit,gold_pro,309917.05,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),10,MLA2060872492,MLAU3136717625,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3136717625
multipack,4,CR01600000000000CAB2,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Abrochadora Engrampadora 2 En 1 Tapiceria Artesano Bulit,37949.0,151796.0,22923.0,0.1703,0.15,Bulit,0.15,la marca,gold_special,129026.6,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),10,MLA1545018183,MLAU3450417252,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3450417252
multipack,4,CR0440000000000IALQB,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas","Inodoro Largo Ferrum Andina 4,5 Litros Porcelana Blanco Baño",193221.0,772884.0,22923.0,0.0356,0.25,Ferrum,0.0356,la economía del kit,gold_special,745397.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),9,MLA2016789424,MLAU3022336100,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3022336100
multipack,4,CR01600000CHMG30UT17 X 2 UNIDADES + CR01600000000CPX2100,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Pistola Suprabond Px 2100 + Barras Ultrantransparentes 1kg G,186027.0,744108.0,22923.0,0.0369,0.15,Suprabond,0.0369,la economía del kit,gold_pro,716621.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),9,MLA838961937,MLAU1275283386,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU1275283386
multipack,4,CR01600000CDBCAD101C + CR0160000000CDBTD55F,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Cadena Máxima Seguridad Con Candado Bulit + Traba 5.5 Funda ,133352.0,533408.0,22923.0,0.05,0.15,Bulit,0.05,la economía del kit,gold_special,506753.35,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),9,MLA834650776,MLAU288161733,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU288161733
multipack,4,CR01600000000CDBAS50 + CR016000000000CAD381,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Cadena Bulit Aro Cementado 3/8 1 Metro + Candado 50 Acero N,98941.0,395764.0,22923.0,0.071,0.15,Bulit,0.071,la economía del kit,gold_pro,367673.7,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),9,MLA1139028441,MLAU2525948888,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU2525948888
multipack,4,CR016000000000CJBB60,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Cerrojo Bulit Serie 500 Con Tambor De Bronce,61466.0,245864.0,22923.0,0.1208,0.15,Bulit,0.1208,la economía del kit,gold_pro,216155.25,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),9,MLA1146359182,MLAU3091934126,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3091934126
multipack,4,CR0160000000LLV7VA28,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Llave Combinada Bulit S700 - Acodada Cromo Vanadio - 28mm,39950.0,159800.0,22923.0,0.172,0.15,Bulit,0.15,la marca,gold_pro,135830.0,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),9,MLA1863950576,MLAU209430806,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209430806
multipack,4,CR011000SFL2508,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Sierra Sin Fin Lüsqtoff Eléctrica Para Madera + Accesorios,504317.17,2017268.68,22923.0,0.0173,0.25,Lüsqtoff,0.0173,la economía del kit,gold_pro,1982378.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),8,MLA1363590623,MLAU232451330,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU232451330
multipack,4,CR0160000MBNM100056B,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Membrana Impermeabilizante Premium Suprabond 5.6kg Blanca Bl,97884.0,391536.0,22923.0,0.0798,0.15,Suprabond,0.0798,la economía del kit,gold_pro,360305.76,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),8,MLA1703837354,MLAU336085635,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU336085635
multipack,4,CR016000000000CAD381,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Cadena De Acero Cementado 3/8 X 1 M Bulit,65878.0,263512.0,22923.0,0.1022,0.15,Bulit,0.1022,la economía del kit,gold_pro,236586.9,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),8,MLA2747857776,MLAU257962295,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU257962295
multipack,4,CR016000000CDBC565CA + CR016000000000CAD141,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Cadena Bulit Máxima Seguridad + Candado Alta Seguridad Color,55635.0,222540.0,22923.0,0.1198,0.15,Bulit,0.1198,la economía del kit,gold_special,195885.35,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),8,MLA1610413749,MLAU3677386841,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3677386841
multipack,4,CR01600000000CABP12N + CR0160000000CABPROPR,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Engrampadora Bulit Profesional Pr + 1.000 Grampas P12 12mm,147035.0,588140.0,22923.0,0.0467,0.15,Bulit,0.0467,la economía del kit,gold_pro,560653.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),7,MLA855760668,MLAU292541137,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU292541137
multipack,4,CR0160000000LLCCV112,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Llave Para Caños Bulit - 1.5 Pulgadas - Aleación De Acero,44964.0,179856.0,22923.0,0.1528,0.15,Bulit,0.15,la marca,gold_special,152877.6,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),7,MLA876188714,MLAU297962401,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU297962401
multipack,4,CR016000LNA5220L3WCL,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Linterna De Camping C/ Luz Auxiliar Bulit Serie 500 Color De,38934.0,155736.0,22923.0,0.1765,0.15,Bulit,0.15,la marca,gold_special,132375.6,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),7,MLA1361166869,MLAU216973519,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU216973519
multipack,4,CR0160000000GFXU280T X 12 UNIDADES,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",12 Selladores Silicona Universal Suprabond Transparente 280,250985.0,1003940.0,22923.0,0.0264,0.15,Suprabond,0.0264,la economía del kit,gold_pro,977439.42,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),6,MLA1139034786,MLAU297951633,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU297951633
multipack,4,CR0020000079010,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Grifería Para Lavatorio Aqualaf - Napoli Baño Lever Black,169031.0,676124.0,22923.0,0.0407,0.25,Aqualaf,0.0407,la economía del kit,gold_special,648637.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),6,MLA1383836087,MLAU208179661,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208179661
multipack,4,CR01600000JDS8TIJPDA,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Tijera Para Cercos Bulit Serie 800,102418.0,409672.0,22923.0,0.0671,0.15,Bulit,0.0671,la economía del kit,gold_pro,382185.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),6,MLA1139081591,MLAU324614442,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU324614442
multipack,4,CR01600000LNAR81000L,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Linterna Tactica Led Bulit Recargable Usb 1000 Lumens 500 Mt,81501.0,326004.0,22923.0,0.0837,0.15,Bulit,0.0837,la economía del kit,gold_special,298714.71,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),6,MLA2617348944,MLAU3640544185,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3640544185
multipack,4,CR01600000CHMG30UN17 X 2 UNIDADES,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Barras Suprabond Sacabollos Máxima Adherencia Pistola 1kg,69811.0,279244.0,22923.0,0.1043,0.15,Suprabond,0.1043,la economía del kit,gold_pro,250119.71,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),6,MLA2745984294,MLAU208236353,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208236353
multipack,4,CR008CRAMZUSFL6,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas","Inflador Crafters Alta Presión - Bicis, Motos, Autos Negro",48569.0,194276.0,22923.0,0.1621,0.25,Crafters,0.1621,la economía del kit,gold_pro,162790.66,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),6,MLA1517412223,MLAU3382151243,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3382151243
multipack,4,CR044000000000DKW6FB,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Depósito De Apoyo Ferrum Bari Mochila Descarga Doble 6lts,323784.0,1295136.0,22923.0,0.0212,0.25,Ferrum,0.0212,la economía del kit,gold_pro,1267649.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),5,MLA2039011990,MLAU3090451493,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3090451493
multipack,4,CR01600000CHMF30UN41 X 2 UNIDADES,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Barras Suprabond Finas Para Pistola Encoladora 500g X 2,69811.0,279244.0,22923.0,0.0975,0.15,Suprabond,0.0975,la economía del kit,gold_pro,252005.81,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),5,MLA1139062828,MLAU282441080,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU282441080
multipack,4,CR01600000000PHBBO32,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Bolso Porta Herramientas Bulit Color Negro Reforzado 10kg,49984.0,199936.0,22923.0,0.1375,0.15,Bulit,0.1375,la economía del kit,gold_special,172449.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),5,MLA2489106594,MLAU2864376715,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU2864376715
multipack,4,CR0160000INFS2MPIEMA,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Mini Inflador De Pie Bulit Serie 200 Manómetro Doble Tubo Ne,41098.0,164392.0,22923.0,0.1672,0.15,Bulit,0.15,la marca,gold_special,139733.2,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),5,MLA1604934017,MLAU3669689084,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3669689084
multipack,4,CR01600000CABPROPRGP,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Engrampadora Bulit Abs Potencia Regulable Cab Pro Pr Gp,79863.0,319452.0,22923.0,0.086,0.15,Bulit,0.086,la economía del kit,gold_special,291965.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),4,MLA2166380326,MLAU3277136083,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3277136083
multipack,4,CR00200DSK44020,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Grifería Bidet Danska Karla Doble Comando Cromado Para Baño ,66140.0,264560.0,22923.0,0.1062,0.25,Danska,0.1062,la economía del kit,gold_special,236450.97,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),4,MLA1505520435,MLAU3175527651,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3175527651
multipack,4,CR01600000PHBBOCBT36,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Bulit Phbbocbt36 Negro,61226.0,244904.0,22923.0,0.1095,0.15,Bulit,0.1095,la economía del kit,gold_special,218093.48,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),4,MLA1463485097,MLAU2864461333,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU2864461333
multipack,4,CR016000PZAS6TNAMC12,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Tenaza Bulit Armador Medio Corte S600 - 12 Pulgadas,40000.0,160000.0,22923.0,0.1718,0.15,Bulit,0.15,la marca,gold_special,136000.0,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),4,MLA1139075474,MLAU224791019,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU224791019
multipack,4,CR04500000000106D9CR,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Grifería Para Ducha Fv Coty Monocomando Cerámico Cromo Baño ,477392.0,1909568.0,22923.0,0.0144,0.25,FV,0.0144,la economía del kit,gold_special,1882081.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),3,MLA2072348956,MLAU3163567686,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3163567686
multipack,4,CR0160000ESCMTPAL4X4,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Escalera Aluminio Bulit Articulada 4 Tramos X 16 Escalones C,465885.0,1863540.0,22923.0,0.0147,0.15,Bulit,0.0147,la economía del kit,gold_pro,1836053.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),3,MLA1499351269,MLAU3133603051,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3133603051
multipack,4,CR0181950001200,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Bacha Roca Debba Monocomando - Lavatorio 1 Agujero Blanco Bl,159842.0,639368.0,22923.0,0.0418,0.25,Roca,0.0418,la economía del kit,gold_special,612620.04,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),3,MLA2330182540,MLAU3406136363,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3406136363
multipack,4,CR0020000503015,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Grifería Baño Deca Flex Bacha Lavatorio Pared Cromo Metal Pl,111736.0,446944.0,22923.0,0.0615,0.25,Deca,0.0615,la economía del kit,gold_special,419457.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),3,MLA1158011612,MLAU228196292,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU228196292
multipack,4,CR0160000000PHBBOC42,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Bolso Porta Herramientas Bulit Reforzado Con Correa Negro,83380.0,333520.0,22923.0,0.0939,0.15,Bulit,0.0939,la economía del kit,gold_pro,302204.43,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),3,MLA2747976662,MLAU3089868274,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3089868274
multipack,4,CR0300000000032029BL,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Aplique Led Pared Exterior 15w Placa Redonda Deco Blanco,68212.0,272848.0,22923.0,0.0983,0.25,180° Iluminación,0.0983,la economía del kit,gold_special,246037.47,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),3,MLA1957740340,MLAU2877061911,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU2877061911
multipack,4,CR0160000NVLS63B100A,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Nivel Bulit 3 Burbujas 1000mm Aluminio,61434.0,245736.0,22923.0,0.1119,0.15,Bulit,0.1119,la economía del kit,gold_special,218249.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),3,MLA2188141688,MLAU3089867878,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3089867878
