origen,productos,juntos,lift,confianza,detalle,skus,precio_suelto,ahorro_ml,ahorro_de,cruza_umbral,descuento_que_banca,tope_marca,marcas,descuento,limita,tipo_publicacion,precio_kit_sugerido,motivo,items,user_product,crear_kit
se compran juntos,2,2,2.2,0.08,Adhesivo Epoxi Suprabond Erpox A + Adhesivo Suprabond Transparente ,"CR016000000000EXA105, CR0160000000SBDTR50B",24820.0,750.0,cargo fijo,False,0.0388,0.15,Suprabond,0.0388,la economía del kit,gold_special,23857.08,"2 compras juntas, 2.2× más de lo esperable, confianza 8%","MLA859727205, MLA1387618937","MLAU209419070, MLAU298831110",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209419070
se compran juntos,2,2,441.0,1.0,Alicate De Precisión Bulit Serie + Pinza Bulit Punta Semiredonda - ,"CR01600000PZAS6EAL45, CR01600000PZAS6EPS45",23307.13,-5.0,cargo fijo,False,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,23307.13,"2 compras juntas, 441.0× más de lo esperable, confianza 100%","MLA854257758, MLA908797635","MLAU280629752, MLAU296421828",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU280629752
se compran juntos,2,2,330.8,1.0,Llave Combinada Bulit De 15mm Pa + Llave Combinada Bulit S700 - Aco,"CR0160000000LLV7VA15, CR0160000000LLV7VA16",23458.0,-5.0,cargo fijo,False,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,23458.0,"2 compras juntas, 330.8× más de lo esperable, confianza 100%","MLA2472207596, MLA1591167210","MLAU241949060, MLAU266044878",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU241949060
se compran juntos,2,2,330.8,1.0,Espátula Bulit Flexible S700 - A + Espátula Bulit Flexible S700 - A,"CR0160000000ESPFXAI4, CR0160000000ESPFXAI6",22818.87,-5.0,cargo fijo,False,0.0,0.15,Bulit,0.0,la economía del kit,gold_pro,22818.87,"2 compras juntas, 330.8× más de lo esperable, confianza 100%","MLA1720477406, MLA907610097","MLAU282417432, MLAU281841253",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU282417432
se compran juntos,2,2,220.5,1.0,Destornillador Bulit Profesional + Destornillador Bulit Profesional,"CR016000DES8PHA1X100, CR016000DES8PHA2X100",20394.97,-5.0,cargo fijo,False,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,20394.97,"2 compras juntas, 220.5× más de lo esperable, confianza 100%","MLA855101370, MLA855102843","MLAU294377340, MLAU281570977",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU294377340
se compran juntos,2,6,55.5,0.55,Trampa Adhesiva Suprabond Para L + 2 Trampas Adhesivas Grandes Rata,"CR01600000000PRTL2FP, CR01600000000PRTR2FP",18909.0,-5.0,cargo fijo,False,0.0,0.15,"Somerset, Suprabond Somerset",0.0,la economía del kit,gold_pro,18909.0,"6 compras juntas, 55.5× más de lo esperable, confianza 55%","MLA908074045, MLA1144613154","MLAU222944906, MLAU220363339",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU222944906
se compran juntos,2,4,65.3,0.44,Candado Bulit Bronce Macizo Stan + Candado De Hierro Dorado Bulit N,"CR01600000000CDBBS40, CR0160000000CDBH40DL",23048.49,-5.0,cargo fijo,False,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,23048.49,"4 compras juntas, 65.3× más de lo esperable, confianza 44%","MLA828385142, MLA822568139","MLAU209394022, MLAU208210887",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209394022
se compran juntos,2,2,88.2,0.4,Destornillador Bulit Profesional + Destornillador Bulit Profesional,"CR0160000DES8RA4X100, CR016000DES8PHA1X100",16708.97,-5.0,cargo fijo,False,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,16708.97,"2 compras juntas, 88.2× más de lo esperable, confianza 40%","MLA855103592, MLA855101370","MLAU297368172, MLAU294377340",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU297368172
se compran juntos,2,2,73.5,0.5,Candado Bulit Bronce Macizo Stan + Candado De Hierro Dorado Bulit N,"CR01600000000CDBBS40, CR0160000000CDBH30DL",20599.41,-5.0,cargo fijo,False,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,20599.41,"2 compras juntas, 73.5× más de lo esperable, confianza 50%","MLA828385142, MLA822566229","MLAU209394022, MLAU209370436",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209394022
se compran juntos,2,2,73.5,0.5,Candado De Hierro Dorado Bulit N + Candado De Hierro Dorado Bulit N,"CR0160000000CDBH30DL, CR0160000000CDBH40DL",22571.9,-5.0,cargo fijo,False,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,22571.9,"2 compras juntas, 73.5× más de lo esperable, confianza 50%","MLA822566229, MLA822568139","MLAU209370436, MLAU208210887",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209370436
se compran juntos,2,2,49.0,0.33,Candado Bulit De Bronce Macizo S + Candado Bulit Bronce Macizo Stan,"CR01600000000CDBBS20, CR01600000000CDBBS40",18539.56,-5.0,cargo fijo,False,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,18539.56,"2 compras juntas, 49.0× más de lo esperable, confianza 33%","MLA872095377, MLA828385142","MLAU296493307, MLAU209394022",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU296493307
se compran juntos,2,3,30.5,0.3,Adhesivo Epoxi Suprabond Transpa + Superadhesivo Suprabond 2 Compon,"CR016000000SPXSA16TE, CR016000000SPXSA25AE",16772.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,16772.0,"3 compras juntas, 30.5× más de lo esperable, confianza 30%","MLA1139075420, MLA1139075442","MLAU217079705, MLAU224912963",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU217079705
se compran juntos,2,2,37.8,0.29,Perchas Autoadhesivas Suprabond  + Perchas Autoadhesivas Suprabond ,"CR0160000000AFXP35AR, CR0160000000AFXP49AR",21553.61,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,21553.61,"2 compras juntas, 37.8× más de lo esperable, confianza 29%","MLA898114673, MLA863505110","MLAU302069569, MLAU209307894",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU302069569
se compran juntos,2,16,12.8,0.44,Topetina Suprabond De Fieltro Ma + Topetina Suprabond De Fieltro Ma,"CR01600000000TPCF20M, CR01600000000TPRF30M",19384.74,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,19384.74,"16 compras juntas, 12.8× más de lo esperable, confianza 44%","MLA859036213, MLA864705575","MLAU208237143, MLAU209411116",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208237143
se compran juntos,2,2,31.5,0.33,Zócalo Autoadhesivo Suprabond Bl + Topetina Suprabond Protectora Au,"CR0160000000000ZNOBI, CR01600000000TPCA18T",22504.23,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,22504.23,"2 compras juntas, 31.5× más de lo esperable, confianza 33%","MLA1535106307, MLA863850052","MLAU3421346483, MLAU208557991",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3421346483
se compran juntos,2,2,29.4,0.22,Candado De Hierro Dorado Bulit N + Candado De Hierro Dorado Bulit N,"CR01600000000CDBH30D, CR0160000000CDBH40DL",22389.31,-5.0,cargo fijo,False,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,22389.31,"2 compras juntas, 29.4× más de lo esperable, confianza 22%","MLA822561607, MLA822568139","MLAU208244259, MLAU208210887",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208244259
se compran juntos,2,6,15.7,0.55,Topetina Suprabond De Fieltro Ma + Topetina Suprabond De Fieltro Ma,"CR01600000000TPCF20M, CR01600000000TPCF30M",19392.72,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,19392.72,"6 compras juntas, 15.7× más de lo esperable, confianza 55%","MLA859036213, MLA886762533","MLAU208237143, MLAU264775982",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208237143
se compran juntos,2,11,11.2,0.31,Topetina Suprabond De Fieltro Ma + Topetina Suprabond De Fieltro Ma,"CR01600000000TPRF20M, CR01600000000TPRF30M",19969.07,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,19969.07,"11 compras juntas, 11.2× más de lo esperable, confianza 31%","MLA859036030, MLA864705575","MLAU209680020, MLAU209411116",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209680020
se compran juntos,2,13,10.4,0.36,Topetina Suprabond De Fieltro Ma + Topetina Suprabond De Fieltro Ma,"CR01600000000TPCF20M, CR01600000000TPRF20M",19385.19,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,19385.19,"13 compras juntas, 10.4× más de lo esperable, confianza 36%","MLA859036213, MLA859036030","MLAU208237143, MLAU209680020",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208237143
se compran juntos,2,2,24.1,0.2,Perchas Autoadhesivas Suprabond  + Perchas Autoadhesivas Suprabond ,"CR0160000000AFXP18AR, CR0160000000AFXP49AR",21347.83,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,21347.83,"2 compras juntas, 24.1× más de lo esperable, confianza 20%","MLA862325529, MLA863505110","MLAU209368722, MLAU209307894",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209368722
se compran juntos,2,2,18.5,0.18,Cinta Suprabond Autoadhesiva Dob + Barras Suprabond Finas Ultratran,"CR016000000000AFXWR2, CR01600000CHMF10UT25",17731.08,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,17731.08,"2 compras juntas, 18.5× más de lo esperable, confianza 18%","MLA860849627, MLA901347064","MLAU293505437, MLAU224535540",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU293505437
se compran juntos,2,2,17.2,0.18,Adhesivo Para Zapatillas Deporti + Adhesivo Suprabond Transparente ,"CR016000000000ZAP10B, CR0160000SBDTRPR100E",22730.39,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,22730.39,"2 compras juntas, 17.2× más de lo esperable, confianza 18%","MLA1510949196, MLA2897755056","MLAU245130940, MLAU3801417385",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU245130940
se compran juntos,2,2,17.0,0.17,20 Clavos Suprabond Para Colgar  + Superadhesivo Suprabond 2 Compon,"CR0160000000AFXPC120, CR016000000SPXSA25AE",19969.32,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,19969.32,"2 compras juntas, 17.0× más de lo esperable, confianza 17%","MLA1445017864, MLA1139075442","MLAU257913473, MLAU224912963",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU257913473
se compran juntos,2,2,17.0,0.17,Cinta Suprabond Autoadhesiva Dob + 20 Clavos Suprabond Para Colgar ,"CR016000000000AFXWR2, CR0160000000AFXPC120",22625.4,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,22625.4,"2 compras juntas, 17.0× más de lo esperable, confianza 17%","MLA860849627, MLA1445017864","MLAU293505437, MLAU257913473",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU293505437
se compran juntos,2,12,7.2,0.43,Burlete Autoadhesivo Suprabond P + Burlete Autoadhesivo Suprabond D,"CR01600000000SLTD5BI, CR01600000000SLTE5BI",23568.49,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,23568.49,"12 compras juntas, 7.2× más de lo esperable, confianza 43%","MLA1864096019, MLA863200953","MLAU4170873065, MLAU237320801",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4170873065
se compran juntos,2,4,10.5,0.29,Burlete Suprabond Goma Espuma No + Burlete Autoadhesivo Suprabond P,"CR01600000000000SLTN, CR0160000000000SLTEA",16022.31,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,16022.31,"4 compras juntas, 10.5× más de lo esperable, confianza 29%","MLA931075172, MLA1863881731","MLAU209441954, MLAU4170871397",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209441954
se compran juntos,2,6,8.7,0.43,Burlete Suprabond Goma Espuma Do + Burlete Autoadhesivo Suprabond P,"CR01600000000000SLTD, CR0160000000000SLTEA",17472.31,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,17472.31,"6 compras juntas, 8.7× más de lo esperable, confianza 43%","MLA842568397, MLA1863881731","MLAU208228953, MLAU4170871397",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208228953
se compran juntos,2,3,10.9,0.23,Superadhesivo Suprabond 2 Compon + Masilla Suprabond Erpox Acero 10,"CR016000000SPXSA25AE, CR0160000MPXEXA10100",16670.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,16670.0,"3 compras juntas, 10.9× más de lo esperable, confianza 23%","MLA1139075442, MLA860460310","MLAU224912963, MLAU208243095",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU224912963
se compran juntos,2,2,13.6,0.15,Cinta Suprabond Autoadhesiva Dob + Adhesivo Suprabond Montajes En P,"CR016000000000AFXWR2, CR016000000000MTJ150",20705.05,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,20705.05,"2 compras juntas, 13.6× más de lo esperable, confianza 15%","MLA860849627, MLA828370410","MLAU293505437, MLAU272183239",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU293505437
se compran juntos,2,3,10.0,0.27,Topetina Suprabond De Fieltro Ma + Topetina Suprabond De Fieltro Ma,"CR01600000000TPCF30M, CR01600000000TPRF30M",19976.6,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,19976.6,"3 compras juntas, 10.0× más de lo esperable, confianza 27%","MLA886762533, MLA864705575","MLAU264775982, MLAU209411116",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU264775982
se compran juntos,2,2,9.8,0.2,Nuevo Adhesivo Suprabond Erpox B + Adhesivo Epoxi Suprabond Transpa,"CR0160000000000EXB80, CR016000000SPXSA16TE",23775.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,23775.0,"2 compras juntas, 9.8× más de lo esperable, confianza 20%","MLA859732690, MLA1139075420","MLAU209400230, MLAU217079705",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209400230
se compran juntos,2,3,7.8,0.27,Topetina Suprabond De Fieltro Ma + Perchas Autoadhesivas Suprabond ,"CR01600000000TPCF20M, CR0160000000AFXP18AR",18773.77,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,18773.77,"3 compras juntas, 7.8× más de lo esperable, confianza 27%","MLA859036213, MLA862325529","MLAU208237143, MLAU209368722",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208237143
se compran juntos,2,3,7.7,0.21,Burlete Autoadhesivo Suprabond P + Burlete Autoadhesivos De Goma Pe,"CR0160000000000SLTEA, CR01600000000SLTD5MI",21732.31,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,21732.31,"3 compras juntas, 7.7× más de lo esperable, confianza 21%","MLA1863881731, MLA861014506","MLAU4170871397, MLAU293776265",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4170871397
se compran juntos,2,3,7.7,0.21,Burlete Autoadhesivos De Goma Pe + Burlete Autoadhesivo Suprabond D,"CR01600000000SLTD5MI, CR01600000000SLTE5MI",21917.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,21917.0,"3 compras juntas, 7.7× más de lo esperable, confianza 21%","MLA861014506, MLA903945655","MLAU293776265, MLAU305012148",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU293776265
se compran juntos,2,6,5.1,0.25,Burlete Suprabond Goma Espuma Do + Burlete Autoadhesivo Suprabond P,"CR01600000000000SLTD, CR0160000000000SLTVI",17747.84,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,17747.84,"6 compras juntas, 5.1× más de lo esperable, confianza 25%","MLA842568397, MLA1864096025","MLAU208228953, MLAU4170871399",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208228953
se compran juntos,2,2,8.6,0.18,Perchas Autoadhesivas Suprabond  + Masilla Suprabond Erpox Acero 10,"CR0160000000AFXP18AR, CR0160000MPXEXA10100",17657.34,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,17657.34,"2 compras juntas, 8.6× más de lo esperable, confianza 18%","MLA862325529, MLA860460310","MLAU209368722, MLAU208243095",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209368722
se compran juntos,2,2,7.9,0.17,20 Clavos Suprabond Para Colgar  + Masilla Suprabond Erpox Acero 10,"CR0160000000AFXPC120, CR0160000MPXEXA10100",19867.32,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,19867.32,"2 compras juntas, 7.9× más de lo esperable, confianza 17%","MLA1445017864, MLA860460310","MLAU257913473, MLAU208243095",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU257913473
se compran juntos,2,6,4.4,0.21,Burlete Suprabond Goma Espuma Do + Burlete Autoadhesivo Suprabond P,"CR01600000000000SLTD, CR01600000000SLTD5BI",19819.49,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,19819.49,"6 compras juntas, 4.4× más de lo esperable, confianza 21%","MLA842568397, MLA1864096019","MLAU208228953, MLAU4170873065",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208228953
se compran juntos,2,6,4.2,0.25,Burlete Autoadhesivo Suprabond P + Burlete Autoadhesivo Suprabond D,"CR0160000000000SLTVI, CR01600000000SLTE5BI",21496.84,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,21496.84,"6 compras juntas, 4.2× más de lo esperable, confianza 25%","MLA1864096025, MLA863200953","MLAU4170871399, MLAU237320801",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4170871399
se compran juntos,2,3,5.9,0.12,Burlete Autoadhesivo Suprabond P + Burlete Autoadhesivo Suprabond P,"CR0160000000000SLTVI, CR01600000000SLTD5BI",23659.33,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,23659.33,"3 compras juntas, 5.9× más de lo esperable, confianza 12%","MLA1864096025, MLA1864096019","MLAU4170871399, MLAU4170873065",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4170871399
se compran juntos,2,8,3.7,0.22,Burlete Suprabond Goma Espuma No + Burlete Autoadhesivo Suprabond D,"CR01600000000000SLTN, CR01600000000SLTE5BI",16207.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,16207.0,"8 compras juntas, 3.7× más de lo esperable, confianza 22%","MLA931075172, MLA863200953","MLAU209441954, MLAU237320801",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209441954
se compran juntos,2,7,3.9,0.19,Burlete Suprabond Goma Espuma Do + Burlete Autoadhesivos De Goma Pe,"CR01600000000000SLTD, CR01600000000SLTD5MI",18168.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,18168.0,"7 compras juntas, 3.9× más de lo esperable, confianza 19%","MLA842568397, MLA861014506","MLAU208228953, MLAU293776265",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208228953
se compran juntos,2,2,6.8,0.14,Burlete Autoadhesivo Suprabond P + Burlete Autoadhesivo Suprabond P,"CR0160000000000SLTEA, CR01600000000SLTD5BI",23383.8,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,23383.8,"2 compras juntas, 6.8× más de lo esperable, confianza 14%","MLA1863881731, MLA1864096019","MLAU4170871397, MLAU4170873065",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4170871397
se compran juntos,2,3,5.3,0.11,Nuevo Adhesivo Suprabond Erpox B + Masilla Suprabond Erpox Acero 10,"CR0160000000000EXB80, CR0160000MPXEXA10100",23673.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,23673.0,"3 compras juntas, 5.3× más de lo esperable, confianza 11%","MLA859732690, MLA860460310","MLAU209400230, MLAU208243095",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209400230
se compran juntos,2,2,6.3,0.13,Adhesivo Suprabond Montajes En P + Masilla Suprabond Erpox Acero 10,"CR016000000000MTJ150, CR0160000MPXEXA10100",17946.97,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,17946.97,"2 compras juntas, 6.3× más de lo esperable, confianza 13%","MLA828370410, MLA860460310","MLAU272183239, MLAU208243095",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU272183239
se compran juntos,2,2,6.0,0.17,Burlete De Vinilo Autoadhesivo S + Burlete Autoadhesivos De Goma Pe,"CR016000000000SLTVMI, CR01600000000SLTD5MI",20622.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,20622.0,"2 compras juntas, 6.0× más de lo esperable, confianza 17%","MLA1139081627, MLA861014506","MLAU3091933178, MLAU293776265",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3091933178
se compran juntos,2,3,4.6,0.12,Burlete Suprabond Goma Espuma No + Burlete Autoadhesivo Suprabond P,"CR01600000000000SLTN, CR0160000000000SLTVI",16297.84,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,16297.84,"3 compras juntas, 4.6× más de lo esperable, confianza 12%","MLA931075172, MLA1864096025","MLAU209441954, MLAU4170871399",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209441954
se compran juntos,2,4,4.0,0.11,Burlete Suprabond Goma Espuma No + Burlete Autoadhesivos De Goma Pe,"CR01600000000000SLTN, CR01600000000SLTD5MI",16718.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,16718.0,"4 compras juntas, 4.0× más de lo esperable, confianza 11%","MLA931075172, MLA861014506","MLAU209441954, MLAU293776265",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209441954
se compran juntos,2,10,2.6,0.15,Burlete Suprabond Goma Espuma Do + Burlete Autoadhesivo Suprabond D,"CR01600000000000SLTD, CR01600000000SLTE5BI",17657.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,17657.0,"10 compras juntas, 2.6× más de lo esperable, confianza 15%","MLA842568397, MLA863200953","MLAU208228953, MLAU237320801",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208228953
se compran juntos,2,2,5.3,0.11,Zócalo Autoadhesivo Suprabond Si + Masilla Suprabond Erpox Acero 10,"CR0160000000000ZNOSM, CR0160000MPXEXA10100",19815.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,19815.0,"2 compras juntas, 5.3× más de lo esperable, confianza 11%","MLA857856272, MLA860460310","MLAU209373308, MLAU208243095",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209373308
se compran juntos,2,2,5.3,0.14,Burlete Suprabond Goma Espuma No + Zócalo Autoadhesivo Suprabond Bl,"CR01600000000000SLTN, CR0160000000000ZNOBI",18371.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,18371.0,"2 compras juntas, 5.3× más de lo esperable, confianza 14%","MLA931075172, MLA1535106307","MLAU209441954, MLAU3421346483",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209441954
se compran juntos,2,2,5.3,0.14,Zócalo Autoadhesivo Suprabond Bl + Topetina Suprabond De Fieltro Ma,"CR0160000000000ZNOBI, CR01600000000TPRF30M",22851.31,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,22851.31,"2 compras juntas, 5.3× más de lo esperable, confianza 14%","MLA1535106307, MLA864705575","MLAU3421346483, MLAU209411116",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3421346483
se compran juntos,2,6,2.7,0.16,Burlete Autoadhesivos De Goma Pe + Burlete Autoadhesivo Suprabond D,"CR01600000000SLTD5MI, CR01600000000SLTE5BI",21917.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,21917.0,"6 compras juntas, 2.7× más de lo esperable, confianza 16%","MLA861014506, MLA863200953","MLAU293776265, MLAU237320801",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU293776265
se compran juntos,2,2,4.6,0.09,Adhesivo Suprabond Transparente  + Sellador Suprabond Reparador De ,"CR0160000000SBDTR50B, CR01600000GMXCTO280G",22934.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,22934.0,"2 compras juntas, 4.6× más de lo esperable, confianza 9%","MLA1387618937, MLA842564403","MLAU298831110, MLAU289731511",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU298831110
se compran juntos,2,3,3.6,0.21,Burlete Autoadhesivo Suprabond P + Burlete Autoadhesivo Suprabond D,"CR0160000000000SLTEA, CR01600000000SLTE5BI",21221.31,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,21221.31,"3 compras juntas, 3.6× más de lo esperable, confianza 21%","MLA1863881731, MLA863200953","MLAU4170871397, MLAU237320801",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4170871397
se compran juntos,2,2,3.8,0.08,Nuevo Adhesivo Suprabond Erpox B + Adhesivo Suprabond Transparente ,"CR0160000000000EXB80, CR0160000000SBDTR50B",23784.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,23784.0,"2 compras juntas, 3.8× más de lo esperable, confianza 8%","MLA859732690, MLA1387618937","MLAU209400230, MLAU298831110",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209400230
se compran juntos,2,3,3.0,0.08,Burlete Autoadhesivos De Goma Pe + Topetina Suprabond De Fieltro Ma,"CR01600000000SLTD5MI, CR01600000000TPRF30M",21198.31,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,21198.31,"3 compras juntas, 3.0× más de lo esperable, confianza 8%","MLA861014506, MLA864705575","MLAU293776265, MLAU209411116",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU293776265
